,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE,NEAREST_NATIONAL_PARK_NAME
1955,T20180013032,11/07/18,18.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,99,H,4,9,Unknown,1,1,0,1,0,0,2,5,Not at intersection,3,100,332440,N,2709947.62,2370041.22,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.14722,147.39525,3851,The Lakes National Park
1956,T20180013052,12/07/18,10.00.00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL                        ,VCS,9,69,C,7,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,332572,N,2863441.331,2429361.613,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.56576,149.11546,3890,Lind National Park
1957,T20180013121,13/07/18,04.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,71,B,6,5,Dark No street lights,1,2,0,2,0,0,1,5,Not at intersection,3,100,332530,N,2148931.087,2408147.664,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.76148,141.01442,3312,Lower Glenelg National Park
1958,T20180013925,21/07/18,14.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,60,C,4,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,332877,N,2467988.208,2481913.602,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.16245,144.63954,3444,Heathcote-Graytown National Park
1959,T20180014179,28/07/18,18.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,21,E,7,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,335887,N,2430315.744,2627965.73,GANNAWARRA,NORTHERN REGION,RURAL_VICTORIA,-35.84417,144.22868,3568,Gunbower National Park
1960,T20180014260,30/07/18,00.20.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,97,G,5,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,80,335894,N,2615693.215,2365136.183,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.20797,146.32089,3825,Morwell National Park
1961,T20180014434,15/06/18,22.00.00,3,Struck animal,5,Friday,167,STRUCK ANIMAL                        ,VCS,9,76,C,4,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,335924,N,2379306.529,2423601.788,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.68064,143.63162,3351,Brisbane Ranges National Park
1962,T20180014476,30/07/18,17.00.00,3,Struck animal,1,Monday,167,STRUCK ANIMAL                        ,VCS,9,46,E,3,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,335928,N,2520705.792,2542622.883,SHEPPARTON,NORTH EASTERN REGION,SMALL_TOWNS,-36.61564,145.23149,3610,Heathcote-Graytown National Park
1963,T20180014506,29/06/18,18.18.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,44,E,7,9,Unknown,1,1,0,1,0,0,1,5,Not at intersection,3,100,335935,N,2430613.169,2515081.926,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.86152,144.22176,3453,Greater Bendigo National Park
1964,T20180014515,26/07/18,15.30.00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL                        ,VCS,9,83,B,5,1,Day,1,1,0,1,0,0,2,2,T intersection,3,999,338990,I,2680276.549,2415755.929,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-37.7417,147.04565,3860,Mitchell River National Park
1965,T20180014813,07/08/18,06.45.00,3,Struck animal,2,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,6,E,3,2,Dusk/Dawn,1,1,0,1,0,0,1,5,Not at intersection,3,110,335984,N,2245608.264,2760582.731,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.6184,142.22768,3501,Hattah - Kulkyne National Park
1966,T20180015147,10/08/18,19.30.00,3,Struck animal,5,Friday,167,STRUCK ANIMAL                        ,VCS,9,65,G,3,5,Dark No street lights,1,2,0,1,0,1,2,5,Not at intersection,3,100,336038,N,2708315.151,2489908.242,ALPINE,NORTH EASTERN REGION,RURAL_VICTORIA,-37.06785,147.34299,3898,Alpine National Park
1967,T20180015165,11/08/18,18.45.00,3,Struck animal,6,Saturday,167,STRUCK ANIMAL                        ,VCS,9,44,J,5,5,Dark No street lights,1,1,0,1,0,0,1,2,T intersection,3,100,336052,I,2451004.586,2534322.261,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.6894,144.45171,3557,Greater Bendigo National Park
1968,T20180015479,14/08/18,19.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,50,B,9,5,Dark No street lights,1,1,0,1,0,0,1,2,T intersection,3,100,322188,I,2683200.797,2553285.558,ALPINE,NORTH EASTERN REGION,RURAL_VICTORIA,-36.50203,147.0453,3691,Mount Buffalo National Park
1969,T20180015827,20/08/18,22.45.00,3,Struck animal,1,Monday,167,STRUCK ANIMAL                        ,VCS,9,103,G,4,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,336153,N,2625227.496,2313665.993,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.67028,146.43861,3966,Tarra-Bulga National Park
